"(G10010) Gridded Monthly Sea Ice Extent and Concentration, 1850 Onward, Version 2  - Daily Ice Area by Region in Square Kilometers on the 15th of each month",,,,,,,,,,,,,,,,,
YYYYDDD,Northern_Hemisphere,Beaufort_Sea,Chukchi_Sea,East_Siberian_Sea,Laptev_Sea,Kara_Sea,Barents_Sea,Greenland_Sea,Baffin_Bay_Gulf_of_St._Lawrence,Canadian_Archipelago,Hudson_Bay,Central_Arctic,Bering_Sea,Baltic_Sea,Sea_of_Okhotsk,Yellow_Sea,Cook_Inlet
1889015,13644961.67,1052554.58,951642.87,1078089.44,878089,900006.34,711222.89,765792.88,1006217.6,847328.72,1245313.42,3183060.82,464057.07,53917.17,507543.97,0,60.63
1889046,13943683.82,1054797.96,948690.95,1084751.37,883303.41,901453.35,711539.98,709235.71,1159997.04,851752.5,1250075.3,3179685.26,511929.55,93427.65,602939.86,0,38.98
1889074,14282378.13,1060501.15,955702.06,1083487.51,881485.33,907452.05,776019.69,811148.91,1211288.75,854831.22,1250314.34,3201304.89,589388.52,71413.76,627974.36,0,0
1889105,14771094.67,1059680.29,956840.51,1085141.39,887641.68,927186.66,1005005.08,704786.25,1197743.73,852623.97,1258740.91,3205394.35,841003.76,62206.14,727034.36,0,0
1889135,13077885.83,1054181.16,955506.71,1085126.84,888311.58,764365.37,485107.36,664167.49,1039420.07,848310.7,1210944.56,3136848.78,700482.46,30266.69,214790.29,0,0
1889166,12233496.09,1040053.71,860231.17,1085766.38,886261.24,917960.72,620141.17,655823.08,893423.22,781186.87,1039524.32,3135463.1,257485.11,0,60119.59,0,0
1889196,10680847.66,1039210.95,704096.8,1083994.69,885222.36,917913.94,362949.47,499480.81,651850.28,750523.97,653152.27,3097882.78,34092.97,0,419.94,0,0
1889227,8907076.67,1021862.59,625647.98,1058226.94,853004.88,515629.67,131843.73,332127.32,334957.81,732809.09,264085.74,3036824.5,0,0,0,0,0
1889258,6949573.87,860692.59,618023.95,756270.7,476366.99,230568.95,60784.79,260435.77,69768.55,604614.9,61608.06,2950377.62,0,0,0,0,0
1889288,8808509.66,962226.65,652229.61,1031323.78,775569.67,573068.38,279890.18,349818.27,258781.71,753040.25,73283.52,3098429.17,786.15,0,0,0,0
1889319,11202384.35,1059171.56,833507.38,1083746.13,891748.18,888347.37,571116.49,540203.85,669263.48,861704.83,525637.68,3195834.96,59980.46,0,22056.39,0,0
1889349,12869505.86,1059453.89,956043.61,1084835.66,890876.06,884525.5,699128.5,718696.96,828554.41,860136.04,1170956.32,3205433.17,353805.85,31101.75,125892.54,0,0
1890015,14061017.38,1055216.99,958511.32,1082387.15,886785.74,923361.65,800534.88,854382.43,1163503.28,861599.83,1257064.07,3214013.14,516921.04,34113.14,452430.7,0,0
1890046,14248425.8,1054387.58,948954.13,1085027.26,883669.05,916120.97,868918.22,782045.75,1255830.37,854501.1,1253007.31,3191768.83,466625.4,98850.95,588527.52,0,0
1890074,14542148.19,1061656.46,954230.98,1085704.88,886785.74,921460.66,753507.21,939801.54,1343486.36,862314.53,1263786.73,3209690.86,695498.93,83087.3,480690.81,0,379.59
1890105,14149090.04,1048643.51,958250.19,1085726.62,886388.59,918029.27,799814.36,872844.7,1178274.93,818563.64,1219494.88,3197627.85,649749.62,45725.17,469891.14,0,0
1890135,13696318.63,1040784.09,957770.73,1085864.77,886261.24,918057.98,808778.01,868335.23,1081992.21,782158.43,1167916.52,3203357.84,696822.94,4662.34,193490.7,0,0
1890166,12472487.83,1040053.71,865264.87,1085795.94,886261.24,917960.72,684347.49,810438.91,892785.82,781186.87,1038982.94,3157706.49,250518.36,0,61130.03,0,0
1890196,10836195.3,1039423.27,753119.62,1083992.07,885222.36,917913.94,394232.99,522597.78,651850.28,750523.97,633284.46,3157494.63,46054.4,0,419.94,0,0
1890227,8578202.22,1032065.93,633671.06,1058226.94,853004.88,441083.82,71712.78,209415.89,334957.81,732809.09,228431.58,2982786.34,0,0,0,0,0
1890258,6985453.67,871204.86,607796.38,747922.02,483113.37,275308.58,78530.3,302645.51,76984.41,541134.9,43120.05,2957485.39,0,0,146.91,0,0
1890288,7874916.02,913902.99,592381.04,926693.73,637747.75,416400.26,159764.07,308788.12,219849.75,704383.78,67366.89,2924891.92,2157.62,0,529.7,0,0
1890319,10700078.5,1059087.6,805723.14,1084254.86,891564.33,840601.87,418876.97,508729.38,577522.78,861855.27,413545.59,3185425.86,37800.39,0,15024.86,0,0
1890349,13117235.57,1058875.36,957423.44,1083491.58,888490.56,929754.81,612175.27,574043.03,989781.35,862091.21,1242825.24,3197531.18,396967.3,7531.17,316189.13,0,0
1891015,14285448.24,1058212.28,954372.13,1084182.08,886588.39,929367.31,764919.29,621927.83,1209711.27,857702.5,1262495.06,3199202.93,632941.83,45080.86,778229.91,0,34.79
1891046,14098488.77,1058623.97,949227.6,1085617.09,885213,917676.21,916615.21,751633.44,1151347.48,856982.17,1252428.71,3200325.52,429240.83,120793.65,522698.94,0,0
1891074,14447258.64,1060034.25,952517.44,1085704.88,886785.74,922204.92,724382.45,951115.34,1267769.1,862269.97,1261549.3,3195205.74,672655.43,80769.9,522180.57,0,327.01
1891105,15097243.64,1059899.69,956705.06,1085502.49,890419.98,930259.58,925681.88,916416.79,1258599.45,852328.81,1264580.84,3183380.22,824265.4,118909.02,830205.12,0,0
1891135,13812919.77,1040784.09,956562.57,1085864.77,886261.24,918105.12,801311.15,961722.54,1076965.33,782158.43,1167244.68,3203715.98,735452.12,3672.99,193033.17,0,0
1891166,12383370.25,1040053.71,845750.27,1085728.91,886261.24,917960.72,637268.54,729359.77,894103.24,781186.87,1040144.1,3150908.38,315355.38,0,59223.54,0,0
1891196,9470778.68,950021.55,838755.95,1043812.46,737649.24,671783.73,176590.23,310363.57,345560.71,748049.35,513795.93,3103182.56,31156.98,0,0,0,0
1891227,7371760.8,895720.17,692412.07,804121.7,426783.91,294044.6,131716.79,333184.35,67688.73,601531.85,97458.79,3026702.18,339.24,0,0,0,0
1891258,6955854.89,856627.89,592719.94,747922.02,483113.37,275308.58,78530.3,302645.51,76984.41,541134.9,43120.05,2957485.39,0,0,201.53,0,0
1891288,8072982.18,922334.87,644039.92,896726.17,691221.43,433269.03,110636.95,321875,252346.18,704677.53,65917.23,3028385.34,905.23,0,585.62,0,0
1891319,10955230.18,1058463.34,813736.07,1084004,891996.31,854104.52,395442.12,498822.38,625965.99,861786.47,628913.25,3189506.04,15625.53,0,36798.56,0,0
1891349,13110553.94,1059900.68,956659.29,1084574.49,891195.09,930243.08,751846.64,715922.37,836106.46,860527.81,1248864.63,3201459.82,365424.35,36118.69,171645.58,0,0
1892015,14406383.09,1060170.6,956692.26,1083953.41,891041.3,931302.18,830003.19,779732.64,1223048.46,861468.82,1264971.28,3206387.64,626776.62,94014.1,596755,0,0
1892046,14284209.04,1057359.37,949415.97,1085027.26,884248.46,916858.51,846421.52,752646.44,1271059.04,856281.72,1254934.11,3192976.22,542152.29,94492.8,580270.38,0,0
1892075,14019940.49,1060367.24,953326.58,1080924.64,880212.51,917584.91,763901.87,714796.17,1130447.82,855434.78,1248869.94,3199624.72,535736.69,93450.45,585197.22,0,0
1892106,14810011.06,1059777.17,958197,1084977.17,889237.7,929993.33,965251.05,755386.15,1285940.3,852530.01,1262410.49,3208346.18,762907.56,131842.94,663148.4,0,0
1892136,13656185.54,1040784.09,956621.44,1085864.77,886261.24,918879.06,791330.64,852750.44,1077515.36,782158.43,1178928.04,3148490.12,741959.26,713.36,193873.54,0,0
1892167,11823094.85,1016048.14,919197.25,1066582.31,802263.41,836825.93,503386.75,642082.29,778907.17,821753.35,969215.21,3141391.05,270373.97,0,55011.6,0,0
1892197,9416529.69,911061.97,710191.55,807403.68,676942.31,568804.26,204324.77,571357.22,423071.96,780904.71,576283,3136660.97,49046.92,0,419.94,0,0
1892228,7384681.06,887368.83,630729.67,804121.7,426780.93,293497.77,136270.83,364430.87,67688.73,601531.85,98767.21,3073436.9,0,0,0,0,0
1892259,6963854.29,814124.75,646748.44,765570.73,444271.01,239242.11,79572.45,282081.24,110637.63,540670.16,48325.64,2992549.12,0,0,0,0,0
1892289,7928254.16,932531.48,655087.34,964397.42,664851.82,410327.84,155839.55,270333.01,192307.56,691282.06,42285.52,2946457.07,1965.42,0,529.7,0,0
1892320,10700088.37,1059087.6,805725.9,1084254.86,891564.33,840601.87,418880.84,508729.38,577522.78,861855.27,413548.84,3185425.86,37800.39,0,15024.86,0,0
1892350,12959422.93,1059633.94,952570.6,1084810.83,891022.02,926029.23,665012.99,673628.16,826779.48,860472.08,1246766.73,3198658.48,305009.93,31101.75,237861.13,0,0
1893015,13835543.99,1061799.26,958128.38,1082387.15,886785.74,922807.11,706946.12,758758.92,1136376.97,861432.55,1264833.59,3198265.41,502695.99,38508.49,455675.26,0,78.09
1893046,14303019.65,1054658.69,946180.25,1084247.14,881199.71,912385.86,822552.54,755369.78,1286605.43,851044.98,1251476.42,3178500.54,525816.53,94430.57,658486.93,0,0
1893074,14155263.22,1057939.59,953504.31,1083908.14,884389.77,918982.14,774764.75,716982.74,1176162.94,858900.72,1240864.82,3201638.4,607588.13,95973.6,583549.93,0,47.64
1893105,14278885.34,1041134.56,958675.49,1085864.77,886261.24,929245.11,933506.03,840510.57,1144615.93,782599.62,1236052.2,3161504.27,745773.35,22052.36,510132.48,0,0
1893135,13878062.9,1059749.56,956039.84,1085680.16,889401.13,930480.05,919866.73,669541.85,1150446.61,851030.84,1230639.35,3162508.96,644950.85,40131.79,287541.38,0,0
1893166,12430780.18,1040053.71,858296.47,1085728.91,886261.24,929245.11,830788.31,611246.51,889709,781186.87,1025241.67,3143735.09,288644.97,0,60585.91,0,0
1893196,11367983.72,1039179.64,778933.9,1082597.53,885222.36,929245.11,812491.46,608144.53,651850.28,750523.97,653467.62,3145005.86,30845.12,0,419.94,0,0
1893227,8760741.89,1022607.36,588369.65,1058226.94,853004.88,513838.28,93410.4,238719.99,334957.81,732809.09,259211.82,3065529.9,0,0,0,0,0
1893258,7124643.78,911679.06,622071.96,849492.59,448941.96,189294.8,78607.19,265658.5,114267.33,616288.37,59087.65,2968368.05,0,0,825.97,0,0
1893288,8172200.1,926149.95,628510.57,941315.27,682058.79,501160.33,252303.86,343980.03,178519.85,670975.54,57024.28,2987061.29,3079.99,0,0,0,0
1893319,11371817.66,1060235.54,902679.85,1083941.08,891271.38,923010.53,633000.05,567487.34,676468.76,861359.73,476892.27,3199563.6,71598.5,2187.04,22056.39,0,0
1893349,12959422.93,1059633.94,952570.6,1084810.83,891022.02,926029.23,665012.99,673628.16,826779.48,860472.08,1246766.73,3198658.48,305009.93,31101.75,237861.13,0,0
1894015,13866482.26,1060571.66,958128.38,1082387.15,886785.74,923222.81,724363.03,759043.19,1134612.46,861783.02,1264833.59,3199569.03,511325.99,40560.74,459152.43,0,78.09
1894046,14275768.82,1058878.26,952281.65,1085770.58,884884.51,919020.72,831919.78,758141.85,1248657.07,858319.51,1257385.35,3199832.4,564087.37,95646.33,560719.16,0,159.34
1894074,14439845.93,1058397.2,951728.36,1085361.28,886702.74,921325.43,838875.85,876069.99,1256483.26,860772.73,1256203.87,3206123.74,616296.26,79792.03,545213.75,0,47.64
1894105,15105969.31,1059777.17,958200.09,1084977.17,889241.4,929993.33,965252.96,743367.04,1323731.38,852531.19,1262377.94,3208348.24,836826.29,131842.94,859436.56,0,0
1894135,13546428.22,1035279.78,950178.92,1083128.18,884931.24,926758.63,820486.53,606104.47,1150907.3,834679.85,1211025.8,3206387.84,556645.59,26787,253061.47,0,0
1894166,11719737.46,1018303.02,913202.7,1066353.17,795325.89,882913.93,543933.86,534073.88,779162.07,828715.68,976263.09,3139757.01,185435.95,0,56242.78,0,0
1894196,9181740.18,961094.75,723470.91,914159.68,697557.45,500707.67,170746.06,470323.26,385519.93,780987.76,524565.72,3042075.34,10442.99,0,36.84,0,0
1894227,8935350.18,1027040.35,598454.84,1058226.94,853004.88,486388.33,106740.91,459383.57,334957.81,732809.09,249640.11,3028302.84,344.75,0,0,0,0
1894258,6858746.31,770569.48,584892.47,768750.34,489109.33,309654.05,90199.44,256598.52,54347.53,449570.64,38262.35,3046417.4,0,0,312.43,0,0
1894288,7922198.8,920839.03,659330.56,1003170.11,724336.42,379288.24,67246.91,269403.56,176348.95,704129.45,59745.89,2938722,17305.35,156.14,2116.49,0,0
1894319,10660513.89,1059071.35,911518.13,1085532.35,891615.78,795997.57,334872.1,448102.08,536099.7,861481.79,426709.55,3180824.28,107391.34,0,21232.28,0,0
1894349,12605803.9,1060476.58,954301.19,1085127.33,890647.88,888318.53,504504.31,607648.59,782931.33,861789.15,1149229.9,3189450.64,286644.37,32473.97,312194.55,0,0
1895015,14641474.38,1059712.22,957771.3,1084846.75,891257.89,934790.57,877661.96,814858.15,1245175.18,859704.47,1264030.7,3191974.17,709298.5,99252.35,650874.07,0,138.59
1895046,14012279,1052131.46,944125.29,1084043.58,880975.44,910630.87,803141,690238.73,1176728.56,847019.19,1250445.95,3170774.26,433632.49,103676.64,664651.91,0,0
1895074,14016429.81,1060595.38,954200.75,1081034.47,880813.73,915682.53,770107.22,654059.91,1143270.2,856755.59,1250732.54,3195721.1,604527.06,97999.16,550826.24,0,38.98
1895105,14729841.36,1060122.35,958442.55,1085532.1,889888.24,931642.99,792583.39,647968.02,1208611.77,853255.03,1263022.56,3175642.48,763759.38,142489.19,956815.71,0,0
1895135,13548980.68,1053094.3,950063.2,1084444.22,889885.79,928267.2,713436.54,793855.28,1000266.68,848181.73,1199817.13,3141180.56,611868.97,26878.95,307684.37,0,0
1895166,12332972.04,1040053.71,858474.65,1085728.91,886261.24,929245.11,549703.23,795559.15,878740.1,781186.87,1024998.87,3144801.45,291550.37,0,66609.99,0,0
1895196,10276700.41,1039356.45,744500.97,1083310.58,885222.36,640945,290086.29,420101.73,651898.47,750523.97,650682.35,3085705.21,33897.9,0,419.94,0,0
1895227,7198781.22,846833.37,681572.88,742187.26,362590.67,326786.33,166653.81,263686.01,72523.87,569497.04,127469.59,3038929.88,0,0,0,0,0
1895258,7009413.09,905943.06,603073.24,782220.72,513645.35,243767.26,52543.55,245160.54,99579.4,637242.38,76165.31,2849187.27,0,0,825.97,0,0
1895288,8222262.67,892557.12,630107.11,984075.79,692976.85,459461.09,153245.43,324802.4,227925.6,724092.05,79396.67,3033878.61,18751.31,0,931.63,0,0
1895319,10955230.18,1058463.34,813736.07,1084004,891996.31,854104.52,395442.12,498822.38,625965.99,861786.47,628913.25,3189506.04,15625.53,0,36798.56,0,0
1895349,13062470.46,1058832.83,952627.09,1084991.34,891338.19,930299.2,676388.29,625201.07,922676.31,860703.31,1248626.82,3194970.82,287707.64,46829.66,281212.95,0,0
1896015,14271397.48,1060200.5,957087.05,1084038.75,891083.28,931677.57,775208.94,707470.62,1253229.93,859282.18,1263942.06,3190662.38,693872.68,76541.26,526834.19,0,138.59
1896046,14043994.94,1057270.01,948366.07,1085027.26,884248.46,916578.23,767120.03,734934.23,1201866.83,855438.75,1254729.83,3188895.34,471016.67,93387.64,585011.69,0,38.98
1896075,14485650.78,1057317.01,950503.39,1085704.88,886785.74,922753.14,804612.18,803953.42,1378274.19,862260.65,1249116.66,3203359.56,653616.15,79670.42,547511.16,0,146.63
1896106,13774099.17,1041134.56,958663.2,1085864.77,886261.24,929245.11,545084,780986.07,1194240.22,782599.62,1229488.82,3144463.68,679926.42,18308.74,497777.63,0,0
1896136,13135292.99,1059808.68,954109.1,1083874.33,888377.72,930095.41,399250.24,861561.25,1098610.46,848821.05,1148546.1,3036204.28,598111.85,21254.12,206636.26,0,0
1896167,11687869.89,1040053.71,937757.51,1085864.77,886261.24,879784.42,286296.08,550506.55,879705.17,781186.87,981419.08,3029935.78,290779.59,0,58287.62,0,0
1896197,9324629.06,1000355.03,798291.61,973251.2,748058.78,638446.08,140649.89,334343.72,394221.37,764886.47,526114.77,2991594.01,14368.24,0,0,0,0
1896228,8766405.54,1013498.72,646036.82,1058351.74,853004.88,584080.89,93859.3,306190.28,334957.81,732809.09,247768.6,2895311.89,500.75,0,0,0,0
1896259,6947007.12,794080.64,625817.44,714169.92,451214.84,308239.54,107164.38,362895.77,60730.75,444286.88,12557.39,3065786.61,0,0,0,0,0
1896289,9040661.23,1017901.4,745861.58,1077701.03,835316.2,494377.18,184115.45,434369.15,201029.37,763439.74,85863.66,3180274.39,20209.07,0,137.41,0,0
1896320,11192109.77,1059029.06,928528.73,1084708.67,891533.25,902796.64,558672.18,569775.75,642262.58,859150.45,366493.19,3205217.97,102372.53,872.98,20568.53,0,0
1896350,12869505.86,1059453.89,956043.61,1084835.66,890876.06,884525.5,699128.5,718696.96,828554.41,860136.04,1170956.32,3205433.17,353805.85,31101.75,125892.54,0,0
1897015,14097823.59,1052528.44,958514.41,1082387.15,886785.74,923335.47,816627.1,913251.55,1167933.98,860617.35,1249887.39,3213190.98,495986.45,29153.66,447558.31,0,0
1897046,14280097.04,1057770.44,949042.51,1085770.58,884182.8,916794.61,870467.94,772985.48,1304222.38,855849.98,1252689.64,3195992.04,465483.95,105528.7,563251.05,0,0
1897074,14155271.78,1060623.01,955763.62,1085864.77,886785.74,921925.26,854767.79,649061.76,1146595.26,859892.26,1250823.07,3202983.55,623272.05,115434.73,541374.33,0,38.98
1897105,13419594.27,1041134.56,958678.58,1085864.77,886261.24,910650.13,386904.78,567730.58,1195142.62,782599.62,1232733.5,3153535.77,716470.31,5641.87,496151.6,0,0
1897135,12541479.47,1040784.09,958586.8,1085864.77,886261.24,890375.93,302089.79,401529.6,1082154.57,782158.43,1164411.71,3100681.25,657181.15,713.36,188626.43,0,0
1897166,11775599.52,1040053.71,939930.58,1085864.77,886261.24,865739.52,282433.89,527265.56,884711.06,781186.87,1000036,3138788.15,284559.58,0,58703,0,0
1897196,9285396.13,892768.73,723511.97,824676.91,684710.43,586376.04,195467.91,497982.6,436830.2,769678.34,620392.92,3044922.15,7602.24,0,419.94,0,0
1897227,8917579.13,1028074.6,646617.4,1058364.9,853004.88,576530.51,55267.78,427833.36,334957.81,732809.09,247646.74,2956032,386.26,0,0,0,0
1897258,6786704.26,841081.61,608350.12,755402.8,451462.87,248981.25,66681.33,300052.48,51996.97,409377.51,22494.24,3030760.77,0,0,0,0,0
1897288,8106486.84,914493.99,681053.91,995049.1,704355.49,447127.02,119184.93,286446.8,184127.85,704944.28,33768.68,3014647.35,21075.18,0,151.26,0,0
1897319,10700088.37,1059087.6,805725.9,1084254.86,891564.33,840601.87,418880.84,508729.38,577522.78,861855.27,413548.84,3185425.86,37800.39,0,15024.86,0,0
1897349,12869505.86,1059453.89,956043.61,1084835.66,890876.06,884525.5,699128.5,718696.96,828554.41,860136.04,1170956.32,3205433.17,353805.85,31101.75,125892.54,0,0
1898015,14049234,1048688.65,958338.42,1082387.15,886785.74,923228.64,820661.58,905308.8,1135832.84,860760.86,1247654.43,3213974.45,490683.04,29306.87,445556.92,0,0
1898046,15078499.32,1059041.3,955872.03,1083848.64,886841.16,927261.92,746491.62,705544.15,1363588.14,858526.19,1263845.28,3195138.25,806200.56,92211.26,1133447.04,0,0
1898074,14035101.35,1059519.23,953924.56,1085518.58,886506.53,922086.26,829985.56,681438.51,1123396.6,859799.12,1244529.61,3199693.47,552665.3,118140.12,517832.95,0,0
1898105,13478685.28,1041134.56,958632.45,1085864.77,886261.24,925986.36,420135.98,632819.72,1159059.65,782599.62,1229982.08,3126690.69,700923.85,30957.8,497580.76,0,0
1898135,12900494.25,1059679.03,956707,1085309.3,881488.67,930035.3,366235.91,476938.78,1132324.02,848197.09,1152604.65,3129448.12,611749.85,21031.19,248680.39,0,0
1898166,11519099.91,1037904.5,925088.92,1064007.79,833190.45,888692.28,261515.18,444886.58,859324.32,827002.79,975995.19,3085843.55,260776.06,0,54817.85,0,0
1898196,9054450.3,956867,777320.61,1004478.93,696156.3,603799.67,104963.33,363345.09,350154.63,753718.03,517287.11,2909917.98,15384.79,0,1024.05,0,0
1898227,8376192.96,1016112.47,617554.99,1058226.94,853004.88,418929.09,52150.81,170539.05,334957.81,732809.09,231248.02,2890607.97,0,0,0,0,0
1898258,7223565.05,834734.09,675625.18,823715.46,445432.64,200464.04,52963.79,276242.06,72759.2,598933.44,76654.06,3165938,37.49,0,0,0,0
1898288,8028469.24,957934.41,639964.96,1006627.3,708474,306250.13,100691.47,322595.04,189455.07,676015.9,79279.9,3028064.78,11695.84,0,1358.11,0,0
1898319,10746151.47,1059076.66,911219.47,1085515.67,891290.62,810574.7,375191.77,506886.64,558706.61,860537.22,390410.46,3187213.07,73840.28,0,35622.7,0,0
1898349,12748767.86,1059651.52,952982.51,1082794.49,889970.99,924417.95,559191.05,600035.82,888468.26,861211.13,1244622.1,3192910,247608.77,6932.82,237905.52,0,0
1899015,13582301.89,1059565.74,950189.3,1080353.17,883363.27,906055.94,644351.61,723273.79,1151960.99,857191.46,1231770.96,3195105.94,501213.67,27171.87,370669.22,0,0
1899046,14278234.79,1056321.93,949295.37,1085027.26,883669.05,916650.95,854354.09,778047.98,1242509.56,854879.87,1253751.19,3193229.74,517430.12,104194.39,588808.35,0,0
